order_id,priority_num,predicted_high_risk_probability,order_completion_minutes,total_volume_cm3,total_weight_kg,high_risk,probability_bin,volume_bucket,weight_bucket,probability_bin_order
BLR_127761,1,0.0002605519755859624,103.35212006835148,1134224.065576,242.96192935483873,False,0.0-0.1,>500k,>50,0
BLR_127762,3,0.21367689331908454,507.27127030434775,1935146.948979,476.3594551612903,False,0.2-0.3,>500k,>50,2
BLR_127763,3,0.0018310136310505415,400.60749786401504,1327.8590077499998,0.63,False,0.0-0.1,<=50k,<=5,0
BLR_127764,2,0.0024388892455563405,277.61769431477506,992374.297461556,180.22932,False,0.0-0.1,>500k,>50,0
BLR_127765,3,0.001830007370655099,400.394712880401,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127766,5,0.206859216818312,732.8337837258075,100.188,0.03,False,0.2-0.3,<=50k,<=5,2
BLR_127767,5,0.206859216818312,732.4140874019745,100.188,0.03,False,0.2-0.3,<=50k,<=5,2
BLR_127768,3,0.035311392738907155,466.4679354397109,1182427.397356,275.189795,False,0.0-0.1,>500k,>50,0
BLR_127769,2,0.006090256965977265,351.4252954356389,1591707.310665,423.0276122580645,False,0.0-0.1,>500k,>50,0
BLR_127770,3,0.001830007370655099,414.5500503937577,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127771,2,0.00015368923364499009,258.5393114159317,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127772,2,0.0021404863987731326,307.9741932025974,1032562.725975,250.73190032258066,False,0.0-0.1,>500k,>50,0
BLR_127773,3,0.0018304280343096632,415.1786454629109,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127774,2,0.0066478283835480455,366.1136761031324,1604473.503723,376.1220929032258,False,0.0-0.1,>500k,>50,0
BLR_127775,1,7.588763897862728e-05,96.2342357002224,467166.943830956,62.18755,False,0.0-0.1,200k-500k,>50,0
BLR_127776,1,1.2887434381117429e-05,72.59829473845049,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127777,5,0.5640444402355095,757.5773691329242,398597.00224,84.9539,False,0.5-0.6,200k-500k,>50,5
BLR_127778,3,0.7972398164051967,686.125828753018,3751759.0874584047,948.566333483871,False,0.7-0.8,>500k,>50,7
BLR_127780,1,7.969587570268746e-05,107.72230594173152,538369.449875956,92.76475,False,0.0-0.1,>500k,>50,0
BLR_127781,5,0.8212820708366465,807.7539657142692,1104677.4410585559,232.83731496774195,True,0.8-0.9,>500k,>50,8
BLR_127782,1,1.2887434381117429e-05,81.81965539840567,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127783,5,0.206859216818312,755.5275435689288,100.188,0.03,False,0.2-0.3,<=50k,<=5,2
BLR_127784,2,0.002043772768943213,344.17954271540214,963692.857733,240.5123964516129,False,0.0-0.1,>500k,>50,0
BLR_127785,1,9.185182477761263e-05,126.14348308683414,491962.913036,97.41869,False,0.0-0.1,200k-500k,>50,0
BLR_127786,5,0.206859216818312,754.900591828713,100.188,0.03,False,0.2-0.3,<=50k,<=5,2
BLR_127787,3,0.001830007370655099,441.00247043961366,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127788,2,0.00015368923364499009,304.73916843739534,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127789,3,0.05872849741457648,524.4285669637634,1462706.814635,312.52379451612904,False,0.0-0.1,>500k,>50,0
BLR_127790,3,0.16250182736503008,627.6744407860066,2121611.208707639,536.4190534193549,False,0.1-0.2,>500k,>50,1
BLR_127791,1,9.100860349698595e-05,121.44242945068969,573008.8991469999,89.49358661290323,False,0.0-0.1,>500k,>50,0
BLR_127792,5,0.206859216818312,755.0150711696117,100.188,0.03,False,0.2-0.3,<=50k,<=5,2
BLR_127793,1,0.00022972451733437526,156.904642422361,1105936.3414976,213.510775,False,0.0-0.1,>500k,>50,0
BLR_127794,5,0.6605275268421013,789.6145288844651,666035.210805,95.58051,False,0.6-0.7,>500k,>50,6
BLR_127795,3,0.001830007370655099,484.77253459320855,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127796,3,0.052261481770156396,613.0735706675862,1393392.1983382339,336.59005141935484,False,0.0-0.1,>500k,>50,0
BLR_127797,5,0.9986559369205075,1076.8358758954766,4012170.5933503043,928.227614,True,0.9-1.0,>500k,>50,9
BLR_127798,2,0.002029018246897004,359.3032827683917,925356.994361,207.1762637419355,False,0.0-0.1,>500k,>50,0
BLR_127799,5,0.20686694161205016,788.4332332425379,215.688,0.031,False,0.2-0.3,<=50k,<=5,2
BLR_127800,3,0.12469801415221099,651.4538486520631,2039427.279062,485.58517,False,0.1-0.2,>500k,>50,1
BLR_127801,2,0.026273368716645443,472.11780975203123,2267776.102051085,519.3346548387096,False,0.0-0.1,>500k,>50,0
BLR_127802,2,0.00015368923364499009,336.1965582414984,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127803,1,0.006809459540653581,362.3495458913401,2864136.921560956,691.8028823225807,False,0.0-0.1,>500k,>50,0
BLR_127804,2,0.0008083479310546037,362.63245264492133,448804.564684,59.541850000000004,False,0.0-0.1,200k-500k,>50,0
BLR_127805,3,0.001830007370655099,527.9384616501643,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127806,1,1.2890402208882806e-05,137.63032930861698,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127807,2,0.00015368923364499009,344.8474322386181,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127808,3,0.001830007370655099,528.5356519375666,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127810,1,1.2887434381117429e-05,137.35684020189655,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127811,5,0.7470043655809466,837.8541748466943,903677.863273,253.36454483870966,True,0.7-0.8,>500k,>50,7
BLR_127812,3,0.07494285417370844,634.3357144156398,1618432.4023597848,357.49217161290323,False,0.0-0.1,>500k,>50,0
BLR_127813,1,0.00021701174120018044,229.79007887769998,1022695.696561,205.07575,False,0.0-0.1,>500k,>50,0
BLR_127814,1,1.2887434381117429e-05,150.18310176698245,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127815,5,0.20689699858782648,800.5644337259332,100.188,0.03,True,0.2-0.3,<=50k,<=5,2
BLR_127816,2,0.019051850162859058,435.7235016818972,2198881.8103984045,560.3021074516129,False,0.0-0.1,>500k,>50,0
BLR_127817,3,0.0018311850232548051,549.5481158194851,1034.1353384999998,0.431,False,0.0-0.1,<=50k,<=5,0
BLR_127818,5,0.206859216818312,800.0419829616168,100.188,0.03,False,0.2-0.3,<=50k,<=5,2
BLR_127819,5,0.995702467377217,1076.4578940903716,3136457.366787156,840.0531848387097,True,0.9-1.0,>500k,>50,9
BLR_127820,5,0.8629597879829553,855.22650676943,1278416.51484,255.5285148387097,True,0.8-0.9,>500k,>50,8
BLR_127821,3,0.059493321189108765,625.7898534778403,1500099.699675639,352.503841483871,False,0.0-0.1,>500k,>50,0
BLR_127822,2,0.00015368923364499009,170.4485011444593,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_127823,3,0.1217940210877817,674.82899533352,2018142.1038996,481.87864,False,0.1-0.2,>500k,>50,1
BLR_127824,5,0.206859216818312,628.3622899977413,100.188,0.03,False,0.2-0.3,<=50k,<=5,2
BLR_127825,3,0.9147398606204141,853.0643189643724,4584062.375981839,1088.0988716774193,True,0.9-1.0,>500k,>50,9
BLR_127826,3,0.014737582224715828,657.9958402130516,640830.1743300001,146.46849983870968,False,0.0-0.1,>500k,>50,0
BLR_128159,5,0.5616782326179967,656.0000674228733,426940.166846,73.43457,False,0.5-0.6,200k-500k,>50,5
BLR_128160,1,0.0011870734291574098,251.69651413920113,2113578.4147999953,377.529735483871,False,0.0-0.1,>500k,>50,0
BLR_128161,5,0.8219385428863043,606.5402755910225,1216218.791671,297.4194091935484,False,0.8-0.9,>500k,>50,8
BLR_128162,5,0.34561262074391486,567.6077475702074,304943.080407,108.40129999999999,False,0.3-0.4,200k-500k,>50,3
BLR_128163,5,0.7372085679571733,618.9506606279888,1130148.464231,242.86554129032257,False,0.7-0.8,>500k,>50,7
BLR_128164,5,0.9243345537637582,697.6791236864992,1823580.0660748044,274.292216,True,0.9-1.0,>500k,>50,9
BLR_128165,3,0.03994039277833671,709.1961644853089,1738831.608311,371.8434101935484,True,0.0-0.1,>500k,>50,0
BLR_128167,1,0.00012735821696182185,176.98598242914207,754569.14474,124.85583129032258,False,0.0-0.1,>500k,>50,0
BLR_128168,1,0.00012225282674204396,191.25871541600225,1099251.944812,273.90354,False,0.0-0.1,>500k,>50,0
BLR_128169,5,0.6075359600743782,567.4387435882612,489606.6049456,95.71807,False,0.6-0.7,200k-500k,>50,6
BLR_128172,2,0.003566966594620636,358.48348598652717,1268255.132286,252.7443641935484,False,0.0-0.1,>500k,>50,0
BLR_128174,3,0.14163438725856314,556.8483559433021,2270913.2909894558,601.4400459999999,False,0.1-0.2,>500k,>50,1
BLR_128175,1,0.0001442440755544913,119.32863964592012,1173186.24306,328.23535,False,0.0-0.1,>500k,>50,0
BLR_128176,1,5.129394110551681e-05,97.72450010136633,706238.193235,218.92744290322582,False,0.0-0.1,>500k,>50,0
BLR_128178,3,0.011363066560673922,411.3205964874254,719504.3381332001,135.21133,False,0.0-0.1,>500k,>50,0
BLR_128179,2,0.008453777247368314,339.14728449813634,1792089.493003,338.78866,False,0.0-0.1,>500k,>50,0
BLR_128180,5,0.8654244442273132,616.0617704997367,1243360.836347,281.2982816129032,False,0.8-0.9,>500k,>50,8
BLR_128182,5,0.8880924892928622,673.4033844038732,1388607.70366,294.38508677419355,True,0.8-0.9,>500k,>50,8
BLR_128183,2,0.013994547069072471,305.57905365547754,1876354.4899686,425.85269587096775,False,0.0-0.1,>500k,>50,0
BLR_128184,2,0.0022194325688214924,240.10761487007312,865212.2166,181.74092838709677,False,0.0-0.1,>500k,>50,0
BLR_128185,3,0.027465406364178158,451.2967497053949,1029181.8011040001,323.79133967741933,False,0.0-0.1,>500k,>50,0
BLR_128187,3,0.0479782847215898,457.94651156500726,1368723.25279,319.56098,False,0.0-0.1,>500k,>50,0
BLR_128188,1,8.133417618851453e-05,42.73726685595098,506917.01369627786,101.892712,False,0.0-0.1,>500k,>50,0
BLR_128189,1,0.00012612504698293847,93.74993462314733,818137.742934,191.20821,False,0.0-0.1,>500k,>50,0
BLR_128190,5,0.8554992397947748,663.268588989396,1273166.447968,305.5278432258064,False,0.8-0.9,>500k,>50,8
BLR_128191,2,0.0042257690642593364,333.6063959906111,1293385.2619119561,306.98365,False,0.0-0.1,>500k,>50,0
BLR_128192,1,7.503791456968446e-05,54.15458704584481,473630.3329268045,86.860986,False,0.0-0.1,200k-500k,>50,0
BLR_128193,2,0.0477364940033672,353.7316934841598,2531195.933186,558.9433180645161,False,0.0-0.1,>500k,>50,0
BLR_128194,3,0.04528349172850869,460.49348926573697,1242925.816173,263.0030780645161,False,0.0-0.1,>500k,>50,0
BLR_128196,3,0.02585816220836253,474.31100854485055,1026468.3110400001,261.21156412903224,False,0.0-0.1,>500k,>50,0
BLR_128197,3,0.04782778101789786,490.80787856116393,1289196.6409156001,311.73354,False,0.0-0.1,>500k,>50,0
BLR_128200,1,1.2888670506280666e-05,43.76719581131528,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_128201,5,0.915865236190791,706.2848525737944,1645452.070061,402.6979212903226,True,0.9-1.0,>500k,>50,9
BLR_128202,2,0.004566256811103892,299.15315334656526,1303669.97064,262.48385193548387,False,0.0-0.1,>500k,>50,0
BLR_128203,2,0.002646060544308655,314.81563551278214,1084202.733906,268.78521451612903,False,0.0-0.1,>500k,>50,0
BLR_128204,2,0.0006820612573823166,270.426553577794,370817.346228,61.84295483870967,False,0.0-0.1,200k-500k,>50,0
BLR_128205,3,0.0665979095890921,505.79231166162174,1590666.4641976,325.47392,False,0.0-0.1,>500k,>50,0
BLR_128206,5,0.9119087079380901,688.1239558558929,1431985.400818,324.12368725806454,True,0.9-1.0,>500k,>50,9
BLR_128207,3,0.03174355762582464,518.9913849514371,1222998.58666,331.16804651612904,False,0.0-0.1,>500k,>50,0
BLR_128209,1,0.002594679162566894,248.45548799983771,2392488.337775556,512.0891922580645,False,0.0-0.1,>500k,>50,0
BLR_128210,2,0.004744502541799118,394.02975240699806,1491234.177443,315.6613635483871,False,0.0-0.1,>500k,>50,0
BLR_128211,3,0.04050785277348883,557.7052923599767,1290383.969055,324.37859096774196,False,0.0-0.1,>500k,>50,0
BLR_128212,3,0.0018301825806392202,460.0975490622641,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_128213,2,0.01129072856621857,413.8243111704954,1765395.586225,406.5357748387097,False,0.0-0.1,>500k,>50,0
BLR_128215,3,0.052990290274358996,521.0357506275428,1389335.778865,369.9388706451613,False,0.0-0.1,>500k,>50,0
BLR_128216,1,0.0005849926446802909,204.26693555094596,1605559.564982556,389.39235,False,0.0-0.1,>500k,>50,0
BLR_128218,2,0.0183954820818638,392.70006987936335,1950969.946646556,569.3648842580645,False,0.0-0.1,>500k,>50,0
BLR_128219,1,0.0001564208541913396,173.0631227862253,875239.436371,162.07027,False,0.0-0.1,>500k,>50,0
BLR_128221,5,0.9325901333934357,733.8786832964073,1700432.3011730409,369.36786,True,0.9-1.0,>500k,>50,9
BLR_128222,1,0.00011552420428305835,146.6703169666931,708270.0574430114,150.853524,False,0.0-0.1,>500k,>50,0
BLR_128224,5,0.3780716425291126,652.0456459800921,229590.83400600002,32.990694,False,0.3-0.4,200k-500k,20-50,3
BLR_128225,5,0.6711024382120766,660.1746113862808,673564.184738,153.01773,False,0.6-0.7,>500k,>50,6
BLR_128368,1,0.0006479878100669318,219.42750139124848,1705093.2463186553,384.41475238709677,False,0.0-0.1,>500k,>50,0
BLR_128369,1,0.00013815757343022095,146.59586654534016,795093.2827668044,116.004486,False,0.0-0.1,>500k,>50,0
BLR_128370,2,0.017556258263501903,368.5940274597827,1891406.855726439,278.60689051612906,False,0.0-0.1,>500k,>50,0
BLR_128371,2,0.006772085407943147,396.18102818875246,1692813.918077278,387.82549619354836,False,0.0-0.1,>500k,>50,0
BLR_128372,5,0.7031442621214484,764.7157198242094,694963.6483340554,93.16464561290323,False,0.7-0.8,>500k,>50,7
BLR_128373,3,0.19309168060303192,606.726028086136,2366304.991370067,526.671098,False,0.1-0.2,>500k,>50,1
BLR_128374,3,0.22729882465454995,500.25685236877723,2423964.964013011,549.1543035161291,False,0.2-0.3,>500k,>50,2
BLR_128375,3,0.14442464149211862,531.069167273839,2108019.120332739,448.43865512903227,False,0.1-0.2,>500k,>50,1
BLR_128377,3,0.21491793575717333,546.5578351460036,2406905.9694110826,477.9477607419355,False,0.2-0.3,>500k,>50,2
BLR_128378,5,0.7046886725297782,633.8791863106861,735712.5428214434,97.624822,False,0.7-0.8,>500k,>50,7
BLR_128379,3,0.0018306032844954264,443.4070646077937,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_128380,5,0.966663764100929,722.9174839027696,1990848.3335998044,390.7870578709677,False,0.9-1.0,>500k,>50,9
BLR_128381,2,0.1956015429929501,363.9560402801819,3304287.9294541283,747.2774900645161,False,0.1-0.2,>500k,>50,1
BLR_128382,3,0.16384662664041721,528.493176087191,2104974.481695816,402.36082193548384,False,0.1-0.2,>500k,>50,1
BLR_128383,2,0.04156089927580563,340.7008466856589,2668618.9401752776,611.2398579032258,False,0.0-0.1,>500k,>50,0
BLR_128384,3,0.24794930796855758,570.4161653143143,2383259.5891808043,487.0954567419355,False,0.2-0.3,>500k,>50,2
BLR_128385,5,0.9475000507572678,745.064198396219,1900395.3174418046,409.59076987096773,False,0.9-1.0,>500k,>50,9
BLR_128386,5,0.9358163957095188,722.3944892924923,1795579.0608448044,403.25802935483875,False,0.9-1.0,>500k,>50,9
BLR_128387,2,0.00015370397299272213,204.19632027969195,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_128389,1,1.2891638618707765e-05,1.2866894107704492,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_128390,3,0.0018306032844954264,462.4316832241133,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_128391,5,0.20691273757361034,661.9589298065637,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_128392,1,0.000170626714561155,37.17751192839964,932628.4567850989,144.67252422580646,False,0.0-0.1,>500k,>50,0
BLR_128393,1,0.0001575990760364471,47.25648169278228,846305.7157930824,124.15089219354839,False,0.0-0.1,>500k,>50,0
BLR_128394,3,0.06631818614156614,613.0511418768474,1469412.6986779561,327.1989032258065,False,0.0-0.1,>500k,>50,0
BLR_128395,5,0.9114561627791276,770.7753236921461,1581008.9190015553,373.6520050967742,True,0.9-1.0,>500k,>50,9
BLR_128396,5,0.9427308759199247,770.6035243954333,1816581.938966139,426.5360583225807,True,0.9-1.0,>500k,>50,9
BLR_128397,3,0.0018304319466399305,497.6055906609398,409.22366925,0.2,False,0.0-0.1,<=50k,<=5,0
BLR_128399,1,0.00015523704413120254,76.05644643690047,802188.793980956,176.61734,False,0.0-0.1,>500k,>50,0
BLR_128400,2,0.08641749629536932,394.49318670968114,2716396.074925067,511.24961309677417,False,0.0-0.1,>500k,>50,0
BLR_128401,1,0.00023029126093706707,94.1531172942498,1094930.091429,195.83371,False,0.0-0.1,>500k,>50,0
BLR_128402,3,0.001830007370655099,498.160273195669,100.188,0.03,False,0.0-0.1,<=50k,<=5,0
BLR_128404,5,0.9622541417540478,791.4480555221736,2089370.352343,488.044055483871,True,0.9-1.0,>500k,>50,9
BLR_128405,2,0.007093636798002662,310.9194089379736,1713445.01242386,357.72228161290326,False,0.0-0.1,>500k,>50,0
BLR_128406,3,0.30233940599479725,599.0181909974938,2562762.36499386,563.1540777096775,False,0.3-0.4,>500k,>50,3
BLR_128408,5,0.9732505557240594,852.6266515056554,2291450.547540878,522.0212109354839,True,0.9-1.0,>500k,>50,9
BLR_128409,3,0.22021803148243949,594.2637192766659,2248391.316786413,461.8971134516129,False,0.2-0.3,>500k,>50,2
BLR_128410,1,0.0001625392227535058,98.71213074253801,847854.514728,172.95250000000001,False,0.0-0.1,>500k,>50,0
BLR_128413,1,0.00016926426284802383,99.24573193629006,916678.8882640554,141.16770400000001,False,0.0-0.1,>500k,>50,0
BLR_128414,3,0.03803270285458064,573.431446980078,1092041.7483920555,153.2955346451613,False,0.0-0.1,>500k,>50,0
BLR_128415,2,0.008221117950679382,379.86290310803196,1740046.377582,314.5771292903226,False,0.0-0.1,>500k,>50,0
BLR_128416,1,0.001003872690495306,129.333817754004,1878595.597142956,392.69376232258065,False,0.0-0.1,>500k,>50,0
BLR_128417,2,0.013353339776468545,425.2042916276558,1933558.519417595,364.9042163225806,False,0.0-0.1,>500k,>50,0
BLR_128418,3,0.1351171940450289,713.0729802183499,2115064.3329658043,485.30305212903227,False,0.1-0.2,>500k,>50,1
BLR_128419,5,0.9415386732903659,801.1855938197019,1716554.876367277,348.0698521935484,True,0.9-1.0,>500k,>50,9
BLR_128420,2,0.0011261727976837577,323.089142918149,598125.4772388045,65.96970761290322,False,0.0-0.1,>500k,>50,0
BLR_128423,2,0.006705786588738304,370.1083640681899,1628033.4478700554,300.346404,False,0.0-0.1,>500k,>50,0
BLR_128424,1,0.019861378831373913,299.9117553920758,3306408.660495556,677.4601038709677,False,0.0-0.1,>500k,>50,0
BLR_128425,3,0.06493998056364521,663.1252479347374,1469066.030045956,347.81461361290326,False,0.0-0.1,>500k,>50,0
BLR_128426,1,0.018343256422602636,289.11251227500287,3472555.5731207603,727.7028140645161,False,0.0-0.1,>500k,>50,0
BLR_128428,2,0.006444814163066757,381.0254230817007,1605279.3942869152,344.64124909677423,False,0.0-0.1,>500k,>50,0
BLR_128429,2,0.04602820358007414,477.31934310942137,2442288.351712956,454.8667118709677,False,0.0-0.1,>500k,>50,0
BLR_128430,5,0.3097796249447288,754.8457866562617,174046.648,15.783700000000001,False,0.3-0.4,100k-200k,10-20,3
BLR_128431,1,0.0001150003819577804,162.68427592197136,693512.4851896,139.21565,False,0.0-0.1,>500k,>50,0
BLR_128432,5,0.5020273920728453,762.4073055776311,398721.223728,45.705200000000005,False,0.5-0.6,200k-500k,20-50,5
BLR_128433,5,0.7987160411544111,795.4748023838922,1060268.5465514434,253.62779022580648,True,0.7-0.8,>500k,>50,7
BLR_128434,4,0.11214762824430716,623.7610457121508,501355.24745,102.87440741935484,False,0.1-0.2,>500k,>50,1
BLR_128435,4,0.25627795697218114,672.9050833843794,1085957.28481,300.17542129032256,False,0.2-0.3,>500k,>50,2
BLR_128726,5,0.8982947024916097,712.7273503306343,1625449.686072595,420.17540567741935,True,0.8-0.9,>500k,>50,8
BLR_128727,1,0.0001491040969908447,164.50200087171729,868870.566971,203.85193,False,0.0-0.1,>500k,>50,0
BLR_128728,5,0.6441310116523404,541.0312968576698,613856.1295,128.2198,False,0.6-0.7,>500k,>50,6
BLR_128729,2,0.002902812679457365,352.80329054327393,1367544.821031,366.12852,False,0.0-0.1,>500k,>50,0
BLR_128730,1,0.00020505060174852102,165.39539826589106,922928.7111249999,233.44902193548387,False,0.0-0.1,>500k,>50,0
BLR_128731,5,0.9716194776561019,661.4793058811453,2240614.680296,491.8331483870968,False,0.9-1.0,>500k,>50,9
BLR_128735,5,0.7655362223589945,598.0099537690335,879716.291849,206.00464,False,0.7-0.8,>500k,>50,7
BLR_128736,1,0.00018512754639966953,86.19728802306102,1392756.8408650002,347.01809096774195,False,0.0-0.1,>500k,>50,0
BLR_128737,2,0.0014051303006608258,308.6668596245809,1004558.1072160001,205.0517748387097,False,0.0-0.1,>500k,>50,0
BLR_128738,2,0.005776961263991308,368.7240801193246,1728101.1323236,409.31774,False,0.0-0.1,>500k,>50,0
BLR_128741,1,0.029094043340300964,347.1365380238513,3967591.769477956,918.8261887096775,False,0.0-0.1,>500k,>50,0
BLR_128742,5,0.7724407397880726,654.7608989740544,1155812.426671,222.8616806451613,False,0.7-0.8,>500k,>50,7
BLR_128743,3,0.05212009191918028,548.1266701182628,1533503.84562,391.85764,False,0.0-0.1,>500k,>50,0
